"11575","Igbineghu Richard","M","NGR","Boxing"
"11576","Ignat Doina","W","ROU","Rowing"
"11577","Igor Korobchinski","M","UKR","Gymnastics"
"11578","Iguchl Tadahito","M","JPN","Baseball"
"11579","Iketani Yukio","M","JPN","Gymnastics"
"11580","Ikodinovic Danilo","M","YUG","Water Polo"
"11581","Ikpeba Victor","M","NGR","Football"
"11582","Ilina Vera","W","RUS","Diving"
"11583","Ilyenkova Irina","W","BLR","Gymnastics"
"11584","Imaoka Makoto","M","JPN","Baseball"
"11585","Imison Rachel","W","AUS","Hockey"
"11586","Imoh Chidi","M","NGR","Athletics"
"11587","Imre Geza","M","HUN","Fencing"
"11588","Indriyani Sri","W","INA","Weightlifting"
"11589","Indurain Miguel","M","ESP","Cycling"
"11590","Inoue Kosei","M","JPN","Judo"
"11591","Ionela Loaies","W","ROU","Gymnastics"
"11592","Ionita Raluca Andreea","W","ROU","Kayak"
"11593","Iouchkova Angelina","W","RUS","Gymnastics"
"11594","Iovtchev Iordan","M","BUL","Gymnastics"
"11595","Isarescu Andreea","W","ROU","Gymnastics"
"11596","Isasi Joel","M","CUB","Athletics"
"11597","Ishikawa Taeko","W","JPN","Softball"
"11598","Iskandarian Mnatsakan","M","EUN","Wrestling"
"11599","Isler Jennifer","W","USA","Sailing"
"11600","Isoda Yoko","W","JPN","Synchronized Swimming"
"11601","Issorat Claude","M","FRA","Athletics"
"11602","Ito Kazue","W","JPN","Softball"
"11603","Ito Tomohito","M","JPN","Baseball"
"11604","Ivanisevic Goran","M","CRO","Tennis"
"11605","Ivanov Ivan Ivanov","M","BUL","Weightlifting"
"11606","Ivanov Vassili","M","EUN","Swimming"
"11607","Ivanova Loulia","W","RUS","Gymnastics"
"11608","Ivanova Natalia","W","RUS","Taekwondo"
"11609","Ivie Bryan Eric","M","USA","Volleyball"
"11610","Ivosev Aleksandra","W","YUG","Shooting"
"11611","Iwasaki Kyoko","W","JPN","Swimming"
"11612","Izonritei David","M","NGR","Boxing"
"11613","Izquierdo Lilia","W","CUB","Volleyball"
"11614","Jabrailov Elmadi","M","EUN","Wrestling"
"11615","Jackson Kevin A.","M","USA","Wrestling"
"11616","Jackson Lauren","W","AUS","Basketball"
"11617","Jackson Tammy","W","USA","Basketball"
"11618","Jackson Trina","W","USA","Swimming"
"11619","Jacobi Joe","M","USA","Canoe"
"11620","Jacobsen Thomas","M","DEN","Sailing"
"11621","Jadidi Abbas","M","IRI","Wrestling"
"11622","Jaekel Bernd","M","GER","Sailing"
"11623","Jager Tom","M","USA","Swimming"
"11624","Jahrling Robert","M","AUS","Rowing"
"11625","Jakosits Michael","M","GER","Shooting"
"11626","Ja锟斤拷ocha Marcin","M","POL","Football"
"11627","Jamieson Brian","M","USA","Rowing"
"11628","Jang Hye Ock","W","KOR","Badminton"
"11629","Jang Jae Sung","M","KOR","Wrestling"
"11630","Jang Ri-Ra","W","KOR","Handball"
"11631","Jang Sung-Ho","M","KOR","Baseball"
"11632","Jang Yong-Ho","M","KOR","Archery"
"11633","Jankowski Wojciech","M","POL","Rowing"
"11634","Jansa Milan","M","SLO","Rowing"
"11635","Jansen Ronald","M","NED","Hockey"
"11636","Janus Miroslav","M","CZE","Shooting"
"11637","Jarvi Jyrki","M","FIN","Sailing"
"11638","Jasikevicius Sarunas","M","LTU","Basketball"
"11639","Jayasinghe Susanthika","W","SRI","Athletics"
"11640","Jaycie Phelps","W","USA","Gymnastics"
"11641","Jayme Carlos","M","BRA","Swimming"
"11642","Jazet Erik","M","NED","Hockey"
"11643","Jedraszko Daniel","M","POL","Canoe"
"11644","Jefferis Vaughn","M","NZL","Equestrian"
"11645","Jelcic Vladimir","M","CRO","Handball"
"11646","Jelenic Viktor","M","YUG","Water Polo"
"11647","Jenkins Charles L.","M","USA","Athletics"
"11648","Jennings Lynn","W","USA","Athletics"
"11649","Jensen Marcus","M","USA","Baseball"
"11650","Jeon Hong-Kwon","M","KOR","Hockey"
"11651","Jeon Jong-Ha","M","KOR","Hockey"
"11652","Jeon Ki-Young","M","KOR","Judo"
"11653","Jeon Young-Sun","W","KOR","Hockey"
"11654","Jespersen Eric Albert","M","CAN","Sailing"
"11655","Jett James","M","USA","Athletics"
"11656","Ji Seong-Hwan","M","KOR","Hockey"
"11657","Ji Xinpeng","M","CHN","Badminton"
"11658","Jian Shen","M","CHN","Gymnastics"
"11659","Jiang Cuihua","W","CHN","Cycling"
"11660","Jimbo Rei","W","JPN","Synchronized Swimming"
"11661","Jimenez Mendivil Soraya","W","MEX","Weightlifting"
"11662","Jimenez Toni","M","ESP","Football"
"11663","Jin Deok-San","W","KOR","Hockey"
"11664","Jin Pil-Jung","M","KOR","Baseball"
"11665","Jingyi Le","W","CHN","Swimming"
"11666","Jinjing Zhang","M","CHN","Gymnastics"
"11667","Jiras Mare K","M","CZE","Canoe"
"11668","Jirko Elena","W","EUN","Basketball"
"11669","Jirov Vassili","M","KAZ","Boxing"
"11670","Joehncke Louise","W","SWE","Swimming"
"11671","Joergensen Silje","W","NOR","Football"
"11672","Johannessen Herman","M","NOR","Sailing"
"11673","Johannpeter Andre","M","BRA","Equestrian"
"11674","Johanson Thomas","M","FIN","Sailing"
"11675","Johansson Tomas","M","SWE","Wrestling"
"11676","Johnson Allen","M","USA","Athletics"
"11677","Johnson Butch","M","USA","Archery"
"11678","Johnson Chris","M","CAN","Boxing"
"11679","Johnson Courtney","W","USA","Water Polo"
"11680","Johnson David Allan","M","USA","Athletics"
"11681","Johnson Earvin","M","USA","Basketball"
"11682","Johnson Emma","W","AUS","Swimming"
"11683","Johnson Kathryn","W","GBR","Hockey"
"11684","Johnson Lawrence","M","USA","Athletics"
"11685","Johnson Michael","M","USA","Athletics"
"11686","Johnson Nancy","W","USA","Shooting"
"11687","Johnson Richard","M","USA","Archery"
"11688","Jokanovic Rajko","M","YUG","Volleyball"
"11689","Jon Chol Ho","M","PRK","Weightlifting"
"11690","Jones Carolyn","W","USA","Basketball"
"11691","Jones Esther","W","USA","Athletics"
"11692","Jones Jacque","M","USA","Baseball"
"11693","Jones Larry Lee","M","USA","Wrestling"
"11694","Jones Leisel","W","AUS","Swimming"
"11695","Jones Marion","W","USA","Athletics"
"11696","Jones Michellie","W","AUS","Triathlon"
"11697","Jones Nate","M","USA","Boxing"
"11698","Jones Steffi","W","GER","Football"
"11699","Jong Yeu-Jeng","M","TPE","Baseball"
"11700","Jonhson Michael","M","USA","Athletics"
"11701","Jonke Arnold","M","AUT","Rowing"
"11702","Jordan Michael","M","USA","Basketball"
"11703","Jorgova Diana","W","BUL","Shooting"
"11704","Josephson Karen","W","USA","Synchronized Swimming"
"11705","Josephson Sarah","W","USA","Synchronized Swimming"
"11706","Jovaisa S.","M","LTU","Basketball"
"11707","Jovic Bozidar","M","CRO","Handball"
"11708","Joyce Rebecca","W","AUS","Rowing"
"11709","Joyner-Kersee Jackie","W","USA","Athletics"
"11710","Juarez Ricardo","M","USA","Boxing"
"11711","Jufresa Ramon","M","ESP","Hockey"
"11712","Julian Cyril","M","FRA","Basketball"
"11713","Jumadilov Bulat","M","KAZ","Boxing"
"11714","Jumonji Takanobu","M","JPN","Cycling"
"11715","Jung Bu-Kyung","M","KOR","Judo"
"11716","Jung Jae-Eun","W","KOR","Taekwondo"
"11717","Jung Soo-Keun","M","KOR","Baseball"
"11718","Jung Sung-Sook","W","KOR","Judo"
"11719","Jung Sun-Yong","W","KOR","Judo"
"11720","Jungjohann Caren","W","GER","Hockey"
"11721","Juravschi Nikolai","M","MDA","Canoe"
"11722","Juskowiak Andrzej","M","POL","Football"
"11723","Kabaeva Alina","W","RUS","Gymnastics"
"11724","Kafelnikov Yevgeny","M","RUS","Tennis"
"11725","Kaiser Natasha","W","USA","Athletics"
"11726","Kakhiachvili Kakhi","M","EUN","Weightlifting"
"11727","Kakiasvilis Akakios","M","GRE","Weightlifting"
"11728","Kaklamanakis Nikolaos","M","GRE","Sailing"
"11729","Kalashnikov Andriy","M","UKR","Wrestling"
"11730","Kalilu Mohammed","M","GHA","Football"
"11731","Kameni Idriss Carlos","M","CMR","Football"
"11732","Kammerer Zoltan","M","HUN","Kayak"
"11733","Kammerling Anna-Karin","W","SWE","Swimming"
"11734","Kamoga Davis","M","UGA","Athletics"
"11735","Kamsing Somrot","M","THA","Boxing"
"11736","Kang Cho-Hyun","W","KOR","Shooting"
"11737","Kang Hee Chan","M","KOR","Table Tennis"
"11738","Kang Keon-Wook","M","KOR","Hockey"
"11739","Kang Yong Gyun","M","PRK","Wrestling"
"11740","Kantono Denny","M","INA","Badminton"
"11741","Kantor Aniko","W","HUN","Handball"
"11742","Kanu Nwankwo","M","NGR","Football"
"11743","Kaptyukh Vasiliy","M","BLR","Athletics"
"11744","Kapustin Denis","M","RUS","Athletics"
"11745","Karaboutov Vladimir","M","EUN","Water Polo"
"11746","Karavaeva Irina","W","RUS","Gymnastics"
"11747","Kardanov Mourat","M","RUS","Wrestling"
"11748","Karelin Aleksandr","M","EUN","Wrestling"
"11749","Paspalj Zarko","M","YUG","Basketball"
"11750","Karnisovas A.","M","LTU","Basketball"
"11751","Karnisovas Arturas","M","LTU","Basketball"
"11752","Karntanov Amiran","M","GRE","Wrestling"
"11753","Karsten Ekaterina","W","BLR","Rowing"
"11754","Karyami Zacharoula","W","GRE","Gymnastics"
"11755","Kasas Tamas","M","HUN","Water Polo"
"11756","Kasparkova Sarka","W","CZE","Athletics"
"11757","Kassapu Fiodor","M","EUN","Weightlifting"
"11758","Kasvio Antti Alexander","M","FIN","Swimming"
"11759","Kauschke Katrin","W","GER","Hockey"
"11760","Kawabata Shinichiro","M","JPN","Baseball"
"11761","Kawamura Takeo","M","JPN","Baseball"
"11762","Kawase Akiko","W","JPN","Synchronized Swimming"
"11763","Kayali Ali","M","TUR","Wrestling"
"11764","Kayode Oluyemi","M","NGR","Athletics"
"11765","Kazakov Alexey","M","RUS","Volleyball"
"11766","Kazanov Milko","M","BUL","Kayak"
"11767","Kegel Oliver Michael","M","GER","Canoe"
"11768","Kelesidou Anastasia","W","GRE","Athletics"
"11769","Keller Andreas","M","GER","Hockey"
"11770","Keller Christian","M","GER","Swimming"
"11771","Keller Klete","M","USA","Swimming"
"11772","Kellner Uwe Jorg","M","GER","Rowing"
"11773","Kelly Shane","M","AUS","Cycling"
"11774","Schulte Christian","M","GER","Hockey"
"11775","Kemner Caren Marie Alexis","W","USA","Volleyball"
"11776","Kendall Barbara","W","NZL","Sailing"
"11777","Kendall Barbara Anne","W","NZL","Sailing"
"11778","Kenkhuis Johan","M","NED","Swimming"
"11779","Kenteris Konstantinos","M","GRE","Athletics"
"11780","Kern Douglas","M","USA","Sailing"
"11781","Kerri Strug","W","USA","Gymnastics"
"11782","Keter Joseph","M","KEN","Athletics"
"11783","Kevlian Valentina","W","BUL","Gymnastics"
"11784","Khabelov Leri","M","EUN","Wrestling"
"11785","Khadartsev Makharbek","M","RUS","Wrestling"
"11786","Khadem Azghadi Amir Reza","M","IRI","Wrestling"
"11787","Khadem Azghadi Rasul","M","IRI","Wrestling"
"11788","Khadem Azghadi Rasull","M","IRI","Wrestling"
"11789","Khadjibekov Artem","M","RUS","Shooting"
"11790","Khadpo Vichairachanon","M","THA","Boxing"
"11791","Khadzhibekov Artem","M","RUS","Shooting"
"11792","Khakhalechvili David","M","EUN","Judo"
"11793","Khalid Bashir","M","PAK","Hockey"
"11794","Khamuttskikh Vadim","M","RUS","Volleyball"
"11795","Khawaja Muhammad Junaid","M","PAK","Hockey"
"11796","Khloptseva Elena","W","EUN","Rowing"
"11797","Khnykin Pavlo","M","EUN","Swimming"
"11798","Khodkov Oleg","M","RUS","Handball"
"11799","Khodotovich Ekaterina","W","BLR","Rowing"
"11800","Khorkina Svetlana","W","RUS","Gymnastics"
"11801","Khoudachova E.","W","EUN","Basketball"
"11802","Khrapatuy Anatoliy","M","KAZ","Weightlifting"
"11803","Khristova Tzvetanka M.","W","BUL","Athletics"
"11804","Khudorozhkina Irina","W","RUS","Athletics"
"11805","Kiaerskou Lotte","W","DEN","Handball"
"11806","Kidd Jason","M","USA","Basketball"
"11807","Kielgass Kerstin","W","GER","Swimming"
"11808","Kielpikowski Piotr","M","POL","Fencing"
"11809","Kiermayer Susanne","W","GER","Shooting"
"11810","Kiesl Theresia","W","AUT","Athletics"
"11811","Kim Bo-Ram","M","KOR","Archery"
"11812","Kim Byung-Joo","M","KOR","Judo"
"11813","Kim Chel-Hwan","M","KOR","Hockey"
"11814","Kim Cheong-Shim","W","KOR","Handball"
"11815","Kim Chung-Tae","M","KOR","Archery"
"11816","Kim Dong Moon","M","KOR","Badminton"
"11817","Kim Dong-Joo","M","KOR","Baseball"
"11818","Kim Dong-Moon","M","KOR","Badminton"
"11819","Kim Eun-Mi","W","KOR","Handball"
"11820","Kim Han-Soo","M","KOR","Baseball"
"11821","Kim Hwa-Sook","W","KOR","Handball"
"11822","Kim Il Ong","M","PRK","Wrestling"
"11823","Kim In-Sub","M","KOR","Wrestling"
"11824","Kim Jeong-Mi","W","KOR","Handball"
"11825","Kim Jong-Shin","M","KOR","Wrestling"
"11826","Kim Jo-Sun","W","KOR","Archery"
"11827","Kim Jung-Chul","M","KOR","Hockey"
"11828","Kim Ki-Tai","M","KOR","Baseball"
"11829","Kim Kyong-Hun","M","KOR","Taekwondo"
"11830","Kim Kyung-Seok","M","KOR","Hockey"
"11831","Kim Kyung-Wook","W","KOR","Archery"
"11832","Kim Mi-Jung","W","KOR","Judo"
"11833","Kim Min-Soo","M","KOR","Judo"
"11834","Kim Mi-Sim","W","KOR","Handball"
"11835","Kim Moo-Kyo","W","KOR","Table Tennis"
"11836","Kim Moon-Soo","M","KOR","Badminton"
"11837","Kim Myong Nam","M","PRK","Weightlifting"
"11838","Kim Myung-Ok","W","KOR","Hockey"
"11839","Kim Nam-Soon","W","KOR","Archery"
"11840","Kim Rang","W","KOR","Handball"
"11841","Kim Seon-Young","W","KOR","Judo"
"11842","Kim Soo-Kyung","M","KOR","Baseball"
"11843","Kim Tae-Gyun","M","KOR","Baseball"
"11844","Kim Taek Soo","M","KOR","Table Tennis"
"11845","Kim Un Chol","M","PRK","Boxing"
"11846","Kim Yong Sik","M","PRK","Wrestling"
"11847","Kim Yong-Bae","M","KOR","Hockey"
"11848","Kim Yoon","M","KOR","Hockey"
"11849","Kim Young-Ho","M","KOR","Fencing"
"11850","Kimura Jutaro","M","JPN","Baseball"
"11851","Kindelan Mario","M","CUB","Boxing"
"11852","Kindelan Olivares Orestes","M","CUB","Baseball"
"11853","Kindelan Orestes","M","CUB","Baseball"
"11854","King Tom","M","AUS","Sailing"
"11855","Kinkade Mike","M","USA","Baseball"
"11856","Kinoshita Alicia","W","JPN","Sailing"
"11857","Kipketer Wilson","M","KEN","Athletics"
"11858","Kipkorir Stephen","M","KEN","Athletics"
"11859","Kiprotich Nixon","M","KEN","Athletics"
"11860","Kiptanui Moses","M","KEN","Athletics"
"11861","Kiraly Karch","M","USA","Volleyball"
"11862","Kirby William","M","AUS","Swimming"
"11863","Kirchbach Gunar","M","GER","Canoe"
"11864","Kirchhoff Detlef","M","GER","Rowing"
"11865","Kirchhoff Ulrich","M","GER","Equestrian"
"11866","Kiriakov Tanu","M","BUL","Shooting"
"11867","Kiritchenko Olga","W","EUN","Swimming"
"11868","Kiriyenko Grigorii","M","EUN","Fencing"
"11869","Kiryukhin Oleg","M","UKR","Boxing"
"11870","Kisabaka Linda","W","GER","Athletics"
"11871","Kiss Balazs","M","HUN","Athletics"
"11872","Kiss Gergely","M","HUN","Water Polo"
"11873","Kisselev Oleg","M","EUN","Handball"
"11874","Kisseleva Maria","W","RUS","Synchronized Swimming"
"11875","Kitur Samson","M","KEN","Athletics"
"11876","Kjaergaard Tonje","W","DEN","Handball"
"11877","Kjall Jyri Goran","M","FIN","Boxing"
"11878","K锟斤拷ak Aleksander","M","POL","Football"
"11879","Klata Katarzyna","W","POL","Archery"
"11880","Klees Christian","M","GER","Shooting"
"11881","Klein Gebbink Leo","M","NED","Hockey"
"11882","Klein Manfred Willi","M","GER","Rowing"
"11883","Kleinschmidt Mark","M","GER","Rowing"
"11884","Klemencic Janez","M","SLO","Rowing"
"11885","Klementjevs Ivan","M","LAT","Canoe"
"11886","Klementjevs Ivans","M","LAT","Canoe"
"11887","Kleppich Lars Detlef","M","AUS","Sailing"
"11888","Klim Michael","M","AUS","Swimming"
"11889","Kliugin Sergey","M","RUS","Athletics"
"11890","Kljaic Nenad","M","CRO","Handball"
"11891","Klochkova Yana","W","UKR","Swimming"
"11892","Klochneva Olga","W","RUS","Shooting"
"11893","Kloeden Andreas","M","GER","Cycling"
"11894","Klok Marko","M","NED","Volleyball"
"11895","Klychko Volodymyr","M","UKR","Boxing"
"11896","Knauth Michael","M","GER","Hockey"
"11897","Knazovicky Slavomir","M","SVK","Canoe"
"11898","Knol Monique","W","NED","Cycling"
"11899","Knudsen Monica","W","NOR","Football"
"11900","Koba Ryohei","M","JPN","Shooting"
"11901","Koban Rita","M","HUN","Canoe"
"11902","Kobayashi Yoshimi","W","JPN","Softball"
"11903","Kober Lars","M","GER","Canoe"
"11904","Kober Sebastian","M","GER","Boxing"
"11905","Kobescak Vjekoslav","M","CRO","Water Polo"
"11906","Kobylanski Andrzej","M","POL","Football"
"11907","Koch Alexander","M","GER","Fencing"
"11908","Kocsis Erzsebet","W","HUN","Handball"
"11909","Koenig Rita","W","GER","Fencing"
"11910","Koeppen Kerstin","W","GER","Rowing"
"11911","Koga Toshihiko","M","JPN","Judo"
"11912","Koguaichvili Gogui","M","EUN","Wrestling"
"11913","Kohiyama Masahito","M","JPN","Baseball"
"11914","Kojima Hirotami","M","JPN","Baseball"
"11915","Kokas Leonidas","M","GRE","Weightlifting"
"11916","Kokcharov Eduard","M","RUS","Handball"
"11917","Kokeny Beatrix","W","HUN","Handball"
"11918","Kokorev Boris","M","RUS","Shooting"
"11919","Kokubo Hiroki","M","JPN","Baseball"
"11920","Kolczonai Erno","M","HUN","Fencing"
"11921","Kolecki Szymon","M","POL","Weightlifting"
"11922","Kolehmainen Mikko Yrjo I","M","FIN","Canoe"
"11923","Kolesnikova Anastassia","W","RUS","Gymnastics"
"11924","Koleva Maria","W","BUL","Gymnastics"
"11925","Kolganov Michael","M","ISR","Kayak"
"11926","Kolling Janne","W","DEN","Handball"
"11927","Kolobkov Pavel","M","RUS","Fencing"
"11928","Kolomanski Krzysztof","M","POL","Canoe"
"11929","Kolonics Gyorgy","M","HUN","Canoe"
"11930","Kolotov Aleksandr","M","EUN","Water Polo"
"11931","Komazec Arijan","M","CRO","Basketball"
"11932","Konadu Maxwell","M","GHA","Football"
"11933","Kong Linghui","M","CHN","Table Tennis"
"11934","Konga Pauline","W","KEN","Athletics"
"11935","Konoukh Sofia","W","RUS","Water Polo"
"11936","Koo Dae-Sung","M","KOR","Baseball"
"11937","Koolen Nicky","W","NED","Hockey"
"11938","Koepen Kerstin","W","GER","Rowing"
"11939","Koritova Svetlana","W","EUN","Volleyball"
"11940","Korn Alison","W","CAN","Rowing"
"11941","Kornbakk Torbjorn","M","SWE","Wrestling"
"11942","Korneyev Andrey","M","RUS","Swimming"
"11943","Korobchinski Igor","M","EUN","Gymnastics"
"11944","Korolchik Yanina","W","BLR","Athletics"
"11945","Koroleva Maria","W","RUS","Water Polo"
"11946","Korzeniowski Robert","M","POL","Athletics"
"11947","Koseki Shiori","W","JPN","Softball"
"11948","Kosela Dariusz","M","POL","Football"
"11949","Kosgei Reuben","M","KEN","Athletics"
"11950","Koshino Tadanori","M","JPN","Judo"
"11951","Koslowski Dennis Marvin","M","USA","Wrestling"
"11952","Kostadinova Stefka","W","BUL","Athletics"
"11953","Kostarev Serguei","M","EUN","Fencing"
"11954","Kosz Zoltan","M","HUN","Water Polo"
"11955","Kotelnyk Andriy","M","UKR","Boxing"
"11956","Kothny Wiradech","M","GER","Fencing"
"11957","Kotlyarova Olga","W","RUS","Athletics"
"11958","Kotowicz Grzegorz","M","POL","Kayak"
"11959","Kotsay Mark","M","USA","Baseball"
"11960","Koudinov Vassili","M","RUS","Handball"
"11961","Koulechov Alexei","M","RUS","Volleyball"
"11962","Koulintchenko Stanislav","M","RUS","Handball"
"11963","Koutouzova Natalia","W","RUS","Water Polo"
"11964","Kouzelev Dmitri","M","RUS","Handball"
"11965","Kouzina Svetlana","W","RUS","Water Polo"
"11966","Kovac Slobodan","M","YUG","Volleyball"
"11967","Kovacs Agnes","W","HUN","Swimming"
"11968","Kovacs Antal","M","HUN","Judo"
"11969","Kovacs Istvan","M","HUN","Boxing"
"11970","Kovacs Ivan","M","HUN","Fencing"
"11971","Kovacs Katalin","W","HUN","Kayak"
"11972","Kovalenko Alexandre","M","EUN","Water Polo"
"11973","Koves Csaba","M","HUN","Fencing"
"11974","Kowal Frederic","M","FRA","Rowing"
"11975","Kowal Kristy","W","USA","Swimming"
"11976","Kowalczyk Wojciech","M","POL","Football"
"11977","Kowalski Daniel","M","AUS","Swimming"
"11978","Kowalski Kerstin","W","GER","Rowing"
"11979","Kowalski Manja","W","GER","Rowing"
"11980","Kown Soo-Hyun","W","KOR","Hockey"
"11981","Kozlov Nikolai","M","EUN","Water Polo"
"11982","Kozminski Marek","M","POL","Football"
"11983","Kraft Karen","W","USA","Rowing"
"11984","Kraj Rudolf","M","CZE","Boxing"
"11985","Krapikas G.","M","LTU","Basketball"
"11986","Krasniqi Luan","M","GER","Boxing"
"11987","Kravets Inessa","W","EUN","Athletics"
"11988","Kravtchouk Serguei","M","EUN","Fencing"
"11989","Krayzelburg Lenny","M","USA","Swimming"
"11990","Krekovic Josko","M","CRO","Water Polo"
"11991","Kriel Marianne","W","RSA","Swimming"
"11992","Kringen Goeril","W","NOR","Football"
